num,Title,Theaters,Country,Genre,Rated,Runtime,Open,Language,imdbRating,Actorinfluenceaverage,if_actorinfluence,googletrends,Average Gross for each movie,if_average_gross
3456,Sophie and the Rising Sun,8,1,1,1,105,20/01/2017,1,6.5,0,0,,,0
3457,Sophomore,1,1,2,0,98,13/01/2012,1,7.2,0,0,,,0
3458,The Sorcerer and the White Snake,4,6,4,1,100,08/02/2013,5,5.9,45700,1,,,0
3459,The Sorcerer's Apprentice,3504,1,4,1,109,14/07/2010,1,6.1,43500,1,,90700,1
3460,Sorority Row,2665,1,8,1,101,11/09/2009,1,5.1,0,0,,,0
3461,Soul Kitchen,23,6,2,1,99,20/08/2010,8,7.3,0,0,,,0
3462,Soul Men,2048,1,2,1,100,07/11/2008,1,6.5,61233.33333,1,,46300,1
3463,Soul on a String,2,6,1,1,142,19/05/2017,32,6.350375411,0,0,,,0
3464,Soul Power,23,1,3,1,92,10/07/2009,1,7.1,0,0,,,0
3465,Soul Surfer,2240,1,6,1,112,08/04/2011,1,7.1,38400,1,,16200,1
3466,Souldier,2,1,3,1,72,21/02/2014,1,6.350375411,0,0,,,0
3467,Sound City,50,1,3,0,107,01/02/2013,1,7.8,0,0,,,0
3468,Sound of My Voice,48,1,1,1,85,27/04/2012,1,6.6,2500,1,,1400,1
3469,Sound of Noise,5,6,2,1,102,09/03/2012,17,7.3,0,0,,,0
3470,Source Code,2971,1,12,1,93,01/04/2011,1,7.5,34966.66667,1,,35700,1
3471,South of the Border,12,1,3,0,78,25/06/2010,1,7.1,0,0,,40300,1
3472,Southbound,25,1,13,1,89,05/02/2016,1,5.9,0,0,,,0
3473,Southern Baptist Sissies,3,1,1,0,138,21/02/2014,1,7.1,0,0,,,0
3474,Southpaw,2772,6,1,1,124,24/07/2015,1,7.4,46900,1,,52300,1
3475,Southside with You,897,1,6,1,84,26/08/2016,1,6.6,0,0,,,0
3476,The We and the I,7,2,1,0,103,08/03/2013,1,6.1,0,0,,13500,1
3477,We Are Family,78,4,1,1,115,03/09/2010,3,5.6,0,0,,,0
3478,We Are the Best!,23,6,1,0,102,30/05/2014,17,7.2,0,0,,,0
3479,We Are the Flesh,3,6,1,0,79,13/01/2017,4,4.7,0,0,,,0
3480,We Are the Giant,2,1,3,1,92,12/12/2014,11,6.9,0,0,,,0
3481,We Are What We Are,17,1,1,1,105,27/09/2013,1,5.9,0,0,,,0
3482,We Are X,12,2,3,1,93,21/10/2016,1,7.8,0,0,,,0
3483,We Are Your Friends,2333,2,1,1,96,28/08/2015,1,6.2,28450,1,,,0
3484,We Bought a Zoo,3170,1,2,1,124,23/12/2011,1,7.1,77700,1,,50000,1
3485,We Come as Friends,8,3,3,0,110,14/08/2015,1,7.5,0,0,,,0
3486,We Have a Pope,27,6,2,0,102,06/04/2012,15,6.7,0,0,,,0
3487,We Live in Public,2,1,3,0,91,28/08/2009,1,7.2,0,0,,,0
3488,"We Love You, Sally Carmichael!",11,1,2,1,84,04/08/2017,72,8.5,0,0,,,0
3489,We Need to Talk About Kevin,80,2,1,1,112,09/12/2011,1,7.5,43133.33333,1,,741,1
3490,We Own the Night,2402,1,5,1,117,12/10/2007,1,6.9,41750,1,,7400,1
3491,We Steal Secrets: The Story of WikiLeaks,25,1,3,1,130,24/05/2013,1,6.9,0,0,,,0
3492,We the Party,59,1,2,1,0,06/04/2012,1,4.3,0,0,,,0
3493,We Were Here,1,1,3,1,90,09/09/2011,1,7.9,0,0,,,0
3494,We're the Millers,3445,1,2,1,110,07/08/2013,1,7,42700,1,,98100,1
3495,Weather Girl,2,1,2,1,92,10/07/2009,1,5.9,0,0,,,0
3496,Wedding Doll,7,6,1,1,82,15/04/2016,9,6,0,0,,,0
3497,A Wedding Invitation,3,6,1,1,101,24/05/2013,5,6,0,0,,,0
3498,Wedding Palace,6,1,2,1,98,27/09/2013,1,6.2,0,0,,,0
3499,The Wedding Plan,123,6,2,1,110,12/05/2017,9,6.7,0,0,,,0
3500,The Wedding Ringer,3003,1,2,1,101,16/01/2015,1,6.7,83850,1,,64500,1
3501,The Wedding Song,4,3,1,0,100,09/10/2009,11,6.7,0,0,,,0
3502,Weiner,88,1,3,1,96,20/05/2016,1,7.6,0,0,,,0
3503,The Weird World of Blowfly,1,1,3,1,89,16/09/2011,1,6.4,0,0,,,0
3504,Weirdsville,4,5,2,1,90,05/10/2007,1,6.5,0,0,,,0
3505,Welcome Back,135,4,4,1,152,04/09/2015,3,4.2,0,0,,,0
3506,"Welcome Home, Roscoe Jenkins",2387,1,2,1,114,08/02/2008,1,5.4,53800,1,,46300,1
3507,Welcome to Happiness,10,1,2,1,108,19/05/2016,1,6.2,32200,1,,,0
3508,Welcome to Leith,5,1,3,0,85,09/09/2015,1,7,0,0,,,0
3509,Welcome to Me,119,1,2,1,87,01/05/2015,1,5.9,70400,1,,,0
3510,Welcome to New York,682,1,1,1,125,27/03/2015,1,5.4,0,0,,,0
3511,Welcome to Pine Hill,1,1,1,0,81,01/03/2013,1,6.1,0,0,,,0
3512,Welcome to the Punch,9,2,4,1,99,27/03/2013,1,6.1,42800,1,,1100,1
3513,Welcome to the Rileys,11,2,1,1,110,29/10/2010,1,7,35733.33333,1,,,0
3514,The Well-Digger's Daughter,16,3,1,0,107,20/07/2012,2,7.1,0,0,,,0
3515,Wendy and Lucy,40,1,1,1,80,10/12/2008,1,7.1,25700,1,,578,1
3516,Were the World Mine,4,1,9,0,95,31/10/2008,1,7,0,0,,,0
3517,A Werewolf Boy,20,6,13,0,122,30/11/2012,7,7.4,0,0,,,0
3518,West of Memphis,40,6,3,1,147,25/12/2012,1,7.9,0,0,,,0
3519,Wetlands,10,6,2,0,109,05/09/2014,8,5.8,0,0,,,0
3520,Wetlands Preserved: The Story of an Activist Nightclub,1,1,3,1,93,14/03/2008,1,7.8,0,0,,,0
3521,Reaching for the Moon,4,6,6,0,118,08/11/2013,1,7,0,0,,,0
3522,The Reader,1203,1,1,1,124,10/12/2008,1,7.6,78500,1,,25900,1
3523,Ready,97,4,4,0,145,03/06/2011,3,4.7,0,0,,,0
3524,The Reagan Show,2,1,3,1,74,30/06/2017,1,6.3,0,0,,,0
3525,Real Steel,3440,1,4,1,127,07/10/2011,1,7.1,145750,1,,102800,1
3526,The Reaping,2603,1,8,1,99,05/04/2007,1,5.7,58400,1,,27500,1
3527,A Reason,4,1,1,1,112,28/08/2015,1,7.5,0,0,,,0
3528,Rebel in the Rye,82,1,6,1,106,08/09/2017,1,6.4,25650,1,,378,1
3529,Rebirth,4,1,10,1,100,31/08/2011,1,4.9,0,0,,,0
3530,[REC] 3: Genesis,8,6,8,1,80,07/09/2012,4,5,0,0,,,0
3531,[REC] 4: Apocalypse,5,6,4,1,95,02/01/2015,4,5.4,0,0,,,0
3532,The Recall,31,5,8,1,90,02/06/2017,1,4.8,31500,1,,,0
3533,Recovery,682,1,8,1,82,27/10/2016,1,4.6,0,0,,,0
3534,RED,3349,1,4,1,111,15/10/2010,1,7.1,53200,1,,78900,1
3535,RED 2,3016,1,4,1,116,19/07/2013,1,6.7,42100,1,,61400,1
3536,Red Alert: The War Within,682,4,4,1,120,09/07/2010,3,6.5,0,0,,,0
3537,Red Army,84,1,3,1,84,23/01/2015,1,7.6,0,0,,,0
3538,The Red Baron,19,6,4,1,106,19/03/2010,8,6.4,0,0,,,0
3539,Red Christmas,3,6,8,0,82,25/08/2017,1,4.7,0,0,,,0
3540,Red Cliff,42,6,4,1,148,18/11/2009,5,7.4,0,0,,75200,1
3541,Red Flag,1,1,2,0,85,22/02/2013,1,5.4,0,0,,,0
3542,Red Herring,28,1,5,1,91,30/10/2015,1,3.2,0,0,,,0
3543,Red Hill,5,6,10,1,95,05/11/2010,1,6.4,0,0,,38300,1
3544,Red Hook Summer,41,1,1,1,121,10/08/2012,1,5,0,0,,18100,1
3545,Red Obsession,3,6,3,0,75,06/09/2013,1,6.7,54500,1,,,0
3546,Red Riding Hood,3030,1,13,1,100,11/03/2011,1,5.4,79666.66667,1,,40700,1
3547,Red State,5,1,4,1,88,05/03/2011,1,6.2,0,0,,18800,1
3548,Red Tails,2573,1,4,1,125,20/01/2012,1,5.9,41100,1,,,0
3549,Red Trees,9,2,3,1,87,15/09/2017,1,7.2,0,0,,,0
3550,The Red Turtle,127,3,7,1,80,20/01/2017,30,7.6,0,0,,,0
3551,Redacted,15,1,5,1,90,16/11/2007,1,6.1,0,0,,35300,1
3552,Redbelt,1379,1,1,1,99,02/05/2008,1,6.8,59300,1,,6000,1
3553,Redemption Road,26,1,1,1,95,26/08/2011,1,5.9,57200,1,,,0
3554,Redline,1607,1,4,1,95,13/04/2007,1,4,0,0,,,0
3555,Redneck Carnage,1,1,8,1,99,29/10/2011,1,4.7,0,0,,,0
3556,Redwood Highway,17,1,1,1,90,11/04/2014,1,6.4,0,0,,,0
3557,The Reflektor Tapes,682,5,3,1,75,24/09/2015,1,6.1,0,0,,,0
3558,Refuge,1,1,1,0,84,28/03/2014,1,5.9,0,0,,,0
3559,Refusenik,3,1,3,1,120,11/04/2008,1,7.7,0,0,,,0
3560,Regina Spektor Live in London,9,1,17,1,67,19/11/2010,1,9.1,0,0,,,0
3561,Regression,100,6,5,1,106,05/02/2016,1,5.7,97900,1,,,0
3562,Reign Over Me,1747,1,1,1,124,23/03/2007,1,7.5,84050,1,,13900,1
3563,Reincarnated,682,1,3,1,96,15/03/2013,1,6.2,0,0,,,0
3564,Rejoice and Shout,7,1,3,1,115,03/06/2011,1,6,0,0,,,0
3565,Religulous,568,1,3,1,101,01/10/2008,1,7.7,0,0,,52400,1
3566,The Reluctant Fundamentalist,58,1,1,1,130,26/04/2013,1,6.9,32800,1,,8400,1
3567,The Remaining,85,1,8,1,88,05/09/2014,1,4.3,0,0,,,0
3568,The Remains,682,1,8,1,85,05/08/2016,1,3.7,0,0,,,0
3569,A Remarkable Life,682,1,1,1,97,17/06/2016,1,5.8,0,0,,,0
3570,Remember,43,5,1,1,94,16/10/2015,1,7.4,41900,1,,1400,1
3571,Remember Me,2215,1,1,1,113,12/03/2010,1,7.2,0,0,,16700,1
3572,Remember the Daze,3,1,2,1,101,11/04/2008,1,6.1,0,0,,,0
3573,Remember the Goal,77,1,1,1,88,26/08/2016,1,6.8,0,0,,,0
3574,Remember You,2,6,1,1,106,15/01/2016,7,6.7,0,0,,,0
3575,Remnants,1,1,4,0,92,14/11/2013,1,4,0,0,,,0
3576,Remote Area Medical,682,1,3,1,81,28/11/2014,1,5.9,0,0,,,0
3577,Rendition,2250,1,1,1,122,19/10/2007,1,6.8,40533.33333,1,,,0
3578,Reno 911!: Miami,2702,1,2,1,84,23/02/2007,1,5.9,39800,1,,,0
3579,Renoir,86,3,6,1,111,29/03/2013,2,6.5,0,0,,,0
3580,Reparation,4,1,1,1,105,04/09/2016,1,6,0,0,,,0
3581,Repo Men,2521,1,4,1,111,19/03/2010,1,6.3,40100,1,,,0
3582,Requiem for the American Dream,14,1,3,1,73,29/01/2016,1,8.1,0,0,,,0
3583,Reservation Road,39,1,5,1,102,19/10/2007,1,6.7,34700,1,,,0
3584,Reset,2,6,4,1,105,13/01/2017,5,5.8,0,0,,,0
3585,Resident Evil: Afterlife,3209,6,4,1,96,10/09/2010,1,5.9,33650,1,,36800,1
3586,Resident Evil: Extinction,2848,3,4,1,94,21/09/2007,1,6.3,33650,1,,,0
3587,Resident Evil: Retribution,3016,6,4,1,95,14/09/2012,1,5.4,72900,1,,36800,1
3588,Resident Evil: The Final Chapter,3104,2,4,1,107,27/01/2017,1,5.6,33650,1,,36800,1
3589,Restitution,1,1,5,1,101,28/10/2011,1,3.7,23100,1,,,0
3590,Restless City,3,1,1,1,80,27/04/2012,1,6.1,0,0,,,0
3591,Restless Creature: Wendy Whelan,8,1,3,1,90,23/05/2017,1,7.9,0,0,,,0
3592,Restored Me,9,1,1,1,135,06/06/2016,1,7.9,0,0,,,0
3593,Restrepo,52,1,3,1,93,25/06/2010,1,7.6,0,0,,,0
3594,Results,21,1,2,1,105,29/05/2015,1,5.4,36700,1,,,0
3595,Resurrect Dead: The Mystery of the Toynbee Tiles,1,1,3,1,86,02/09/2011,1,7.4,0,0,,,0
3596,Resurrecting the Champ,1605,1,1,1,112,24/08/2007,1,6.7,53100,1,,10000,1
3597,A Resurrection,17,1,8,1,89,22/03/2013,1,4,57200,1,,,0
3598,The Resurrection of Gavin Stone,890,1,2,1,91,20/01/2017,1,6.2,0,0,,,0
3599,The Retrieval,5,1,9,1,92,14/03/2014,1,6.6,0,0,,,0
3600,Return to Nuke 'Em High Volume 1,1,1,2,0,85,10/01/2014,1,5.5,0,0,,,0
3601,Return to the Hiding Place,5,1,1,1,102,23/05/2014,1,4.8,0,0,,,0
3602,Reunion,2,6,2,1,88,06/03/2009,59,5.3,0,0,,,0
3603,Reuniting the Rubins,4,2,2,1,97,16/03/2012,1,5.3,0,0,,,0
3604,Revanche,10,6,5,0,121,01/05/2009,8,7.6,0,0,,,0
3605,Revelation Road 2: The Sea of Glass and Fire,5,1,4,0,90,12/07/2013,1,5.3,0,0,,,0
3606,Revelation: Dawn of Global Government,2,1,3,1,106,15/04/2016,1,6.6,0,0,,,0
3607,The Revenant,3711,6,9,1,156,25/12/2015,1,8,88850,1,,47800,1
3608,Revenge of the Electric Car,11,1,3,1,90,21/10/2011,1,7.2,31600,1,,,0
3609,Revenge of the Green Dragons,682,6,4,1,94,24/10/2014,1,5.3,0,0,,,0
3610,Revenge of the Mekons,3,1,3,0,95,29/10/2014,1,7.2,0,0,,,0
3611,The Revisionaries,5,1,3,0,92,05/10/2012,1,7,0,0,,,0
3612,Revolt,682,2,4,1,87,17/11/2017,1,5.3,0,0,,,0
3613,Revolutionary Road,1077,1,1,1,119,26/12/2008,1,7.3,74000,1,,119100,1
3614,Eva,50,6,1,1,94,13/03/2015,4,6.7,0,0,,,0
3615,Eva Hesse,7,1,3,1,108,27/04/2016,1,6.5,0,0,,,0
3616,Evan Almighty,3636,1,2,1,96,22/06/2007,1,5.4,83700,1,,111600,1
3617,Evangelion: 1.0 You Are (Not) Alone,6,6,7,1,98,03/07/2009,6,7.8,0,0,,,0
3618,Evangelion: 2.0 You Can (Not) Advance,15,6,7,1,112,21/01/2011,6,8,0,0,,,0
3619,Evangelion: 3.0 You Can (Not) Redo,82,6,7,1,96,10/01/2014,6,7,0,0,,,0
3620,Even the Rain,27,6,1,0,103,18/02/2011,4,7.5,0,0,,,0
3621,Evening,979,1,1,1,117,29/06/2007,1,6.6,25100,1,,,0
3622,Evergreen: The Road to Legalization,3,1,3,1,86,13/06/2014,1,7.3,0,0,,,0
3623,Everlasting Moments,30,6,6,0,131,06/03/2009,17,7.5,0,0,,,0
3624,Everly,682,1,4,1,92,27/02/2015,1,5.1,49700,1,,,0
3625,Every Day,4,1,2,1,93,14/01/2011,1,5.7,46466.66667,1,,,0
3626,Every Last Child,1,6,3,1,83,03/06/2015,28,6.6,0,0,,,0
3627,Every Little Step,70,1,3,1,96,17/04/2009,1,7.5,0,0,,590,1
3628,Every Secret Thing,20,1,5,1,93,15/05/2015,1,6.1,61000,1,,,0
3629,Every Thing Will Be Fine,2,6,1,0,118,04/12/2015,1,5.5,55200,1,,,0
3630,Everybody Loves Somebody,333,6,2,1,102,17/02/2017,1,6.5,0,0,,,0
3631,Everybody Wants Some!!,454,1,2,1,117,30/03/2016,1,7,28500,1,,11300,1
3632,Everybody Wants to Be Italian,98,1,2,1,105,05/09/2008,1,5.9,0,0,,,0
3633,Everybody's Fine,2141,1,9,1,99,04/12/2009,1,7.2,43350,1,,36400,1
3634,Everyone Else,5,6,1,0,119,09/04/2010,8,6.7,0,0,,,0
3635,Everything Must Go,245,1,2,1,97,13/05/2011,1,6.4,53600,1,,,0
3636,Everything's Cool,2,1,3,1,89,23/11/2007,1,6.8,0,0,,,0
3637,"Everything, Everything",2801,1,1,1,96,19/05/2017,1,6.4,0,0,,,0
3638,Evidence of a Haunting,10,1,1,1,80,26/08/2011,1,2.7,0,0,,,0
3639,Evil Intent,2,1,10,1,74,29/06/2013,1,6.9,0,0,,,0
3640,Évocateur: The Morton Downey Jr. Movie,5,1,3,1,90,07/06/2013,1,6.9,0,0,,,0
3641,Evolution of a Criminal,1,1,3,1,81,10/10/2014,1,6.9,0,0,,,0
3642,Cracks,6,2,1,1,104,18/03/2011,1,6.7,36050,1,,,0
3643,Crank: High Voltage,2223,1,4,1,96,17/04/2009,1,6.2,47200,1,,28500,1
3644,The Crash,682,1,5,1,84,13/01/2017,1,4.9,57800,1,,,0
3645,Crash Pad,682,1,2,1,93,27/10/2017,1,5.7,53200,1,,,0
3646,The Crazies,2479,1,8,1,101,26/02/2010,1,6.5,28300,1,,,0
3647,Crazy Eyes,2,1,2,0,95,06/07/2012,1,4,20100,1,,,0
3648,Crazy Heart,1361,1,1,1,112,16/12/2009,1,7.3,33600,1,,28500,1
3649,Crazy Horse,14,1,3,0,134,18/01/2012,2,6.4,0,0,,,0
3650,Crazy Love,38,1,3,1,92,01/06/2007,1,7.1,0,0,,,0
3651,Crazy on the Outside,75,1,2,1,96,08/01/2010,1,5.6,68300,1,,88.3,1
3652,Crazy Rich Asians,682,1,2,1,0,17/08/2018,72,6.350375411,0,0,,,0
3653,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,5,1,3,0,86,25/11/2011,32,7.5,0,0,,,0
3654,"Crazy, Stupid, Love.",3020,1,2,1,118,29/07/2011,1,7.4,54766.66667,1,,40800,1
3655,Creation,12,2,6,1,108,22/01/2010,1,6.7,77900,1,,,0
3656,Creative Control,72,1,1,1,97,11/03/2016,1,5.4,0,0,,,0
3657,Creed,3502,1,1,1,133,25/11/2015,1,7.6,55300,1,,62900,1
3658,Crime After Crime,5,1,3,0,95,01/07/2011,1,7.5,0,0,,,0
3659,Crimson Peak,2991,1,1,1,119,16/10/2015,1,6.5,64133.33333,1,,43700,1
3660,Crips and Bloods: Made in America,4,1,3,0,93,23/01/2009,1,6.9,0,0,,,0
3661,The Croods,4065,1,7,1,98,22/03/2013,1,7.2,59100,1,,108600,1
3662,Crooked Arrows,327,1,1,1,105,18/05/2012,1,6,67700,1,,,0
3663,Cropsey,4,1,3,0,84,04/06/2010,1,6.4,0,0,,,0
3664,Crossing Over,42,1,5,1,113,27/02/2009,1,6.8,77650,1,,3900,1
3665,"Crouching Tiger, Hidden Dragon: Sword of Destiny",682,6,4,1,96,26/02/2016,1,6.1,56100,1,,,0
3666,Crown Heights,91,1,6,1,94,18/08/2017,1,5.9,0,0,,,0
3667,Crude,7,1,3,0,105,09/09/2009,1,7.5,0,0,,,0
3668,Crystal Fairy & the Magical Cactus,20,6,9,0,98,12/07/2013,1,5.8,50900,1,,328,1
3669,It,4148,1,1,1,135,08/09/2017,1,7.8,0,0,,,0
3670,It Comes at Night,2533,1,8,1,91,09/06/2017,1,6.2,0,0,,,0
3671,It Felt Like Love,3,1,1,0,82,21/03/2014,1,5.5,0,0,,,0
3672,It Follows,1655,1,8,1,100,13/03/2015,1,6.9,0,0,,,0
3673,It Might Get Loud,75,1,3,1,98,14/08/2009,1,7.7,0,0,,7200,1
3674,It's a Disaster,13,1,2,1,88,12/04/2013,1,6.5,0,0,,,0
3675,It's a Wonderful Afterlife,21,2,2,1,100,08/10/2010,1,5.4,0,0,,,0
3676,It's Complicated,2955,1,2,1,120,25/12/2009,1,6.6,44266.66667,1,,104300,1
3677,It's Kind of a Funny Story,757,1,2,1,101,08/10/2010,1,7.1,0,0,,2500,1
3678,It's Not Yet Dark,2,6,3,1,81,04/08/2017,1,7.8,38600,1,,,0
3679,Itty Bitty Titty Committee,2,1,2,0,87,28/09/2007,1,5.6,0,0,,,0
3680,Ivory Tower,12,1,3,1,90,13/06/2014,1,7,0,0,,,0
3681,Mubarakan,128,4,2,1,156,28/07/2017,3,5.5,0,0,,,0
3682,Mud,960,1,1,1,130,26/04/2013,1,7.4,41200,1,,7000,1
3683,Mugabe and the White African,1,2,3,1,90,23/07/2010,1,7.8,0,0,,,0
3684,Mugamoodi,21,4,4,0,150,31/08/2012,23,5,0,0,,,0
3685,Mully,738,1,3,1,81,03/10/2017,1,9.2,0,0,,,0
3686,Multiple Sarcasms,15,1,1,1,97,07/05/2010,1,4.8,0,0,,,0
3687,Mumbai Meri Jaan,8,4,1,1,134,22/08/2008,3,7.8,152700,1,,,0
3688,Mumia: Long Distance Revolutionary,4,1,3,1,120,01/02/2013,1,7.9,0,0,,,0
3689,"Mummy, I'm A Zombie",682,6,7,1,82,20/09/2014,44,5.3,0,0,,,0
3690,The Mummy: Tomb of the Dragon Emperor,3778,1,4,1,112,01/08/2008,1,5.2,38900,1,,53200,1
3691,Munger Road,32,1,8,1,86,30/09/2011,1,4.5,0,0,,,0
3692,Munna Michael,75,4,4,1,140,21/07/2017,3,3.3,0,0,,,0
3693,The Muppets,3440,1,9,1,103,23/11/2011,1,7.1,61866.66667,1,,,0
3694,Muppets Most Wanted,3194,1,9,1,107,21/03/2014,1,6.4,59766.66667,1,,,0
3695,Muran,10,4,4,1,103,30/09/2011,23,6.5,0,0,,,0
3696,Murder 2,26,4,4,1,127,08/07/2011,3,6.2,0,0,,,0
3697,Murder 3,12,4,10,0,124,14/02/2013,3,4.8,0,0,,,0
3698,A Murder in the Park,3,1,3,1,91,26/06/2015,1,7.3,0,0,,,0
3699,Murder.com,2,1,5,1,0,11/07/2008,1,6.350375411,0,0,,,0
3700,Muscle Shoals,56,1,3,1,111,27/09/2013,1,7.7,0,0,,,0
3701,Museum Hours,19,6,1,1,107,28/06/2013,1,6.9,0,0,,,0
3702,Music and Lyrics,2955,1,2,1,96,14/02/2007,1,6.5,33200,1,,,0
3703,The Music Never Stopped,33,1,1,1,105,18/03/2011,1,7.6,0,0,,,0
3704,The Music of Strangers,82,1,3,1,96,10/06/2016,1,7.7,0,0,,,0
3705,Music Within,18,1,6,1,94,26/10/2007,1,7.4,0,0,,,0
3706,Musical Chairs,12,1,1,1,102,23/03/2012,1,4.9,0,0,,,0
3707,Mustang,57,3,1,1,97,20/11/2015,29,7.7,0,0,,,0
3708,"As Above, So Below",2650,1,8,1,93,29/08/2014,1,6.2,0,0,,28500,1
3709,As Cool as I Am,1,1,2,1,92,07/06/2013,1,5.9,54450,1,,,0
3710,As Good as Dead,1,1,5,1,100,08/10/2010,1,5.2,43300,1,,,0
3711,As I AM: The Life and Times of DJ AM,682,1,3,1,109,27/05/2016,1,7,0,0,,,0
3712,As I Lay Dying,2,1,1,1,110,11/10/2013,1,5.4,55200,1,,3900,1
3713,As I Open My Eyes,5,6,1,0,102,08/09/2016,11,6.8,0,0,,,0
3714,Ashby,15,1,2,1,100,25/09/2015,1,6.4,25450,1,,,0
3715,The Assassin,53,6,4,0,105,16/10/2015,5,6.4,0,0,,,0
3716,Assassin's Creed,2996,1,4,1,115,21/12/2016,1,5.9,51500,1,,,0
3717,The Assassination of Jesse James by the Coward Robert Ford,301,1,6,1,160,21/09/2007,1,7.5,64800,1,,6400,1
3718,Assaulted: Civil Rights Under Fire,17,1,3,1,79,20/06/2013,1,7.7,0,0,,,0
3719,Astro Boy,3020,6,7,1,94,23/10/2009,1,6.3,45450,1,,41300,1
3720,Asura: The City of Madness,28,6,4,1,136,07/10/2016,7,6.6,0,0,,,0
3721,At Any Price,81,1,1,1,105,24/04/2013,1,5.7,31300,1,,,0
3722,At Berkeley,6,1,3,1,244,08/11/2013,1,7.2,0,0,,,0
3723,At Middleton,20,1,2,1,99,31/01/2014,1,6.5,32400,1,,,0
3724,Atlas Shrugged: Part I,465,1,1,1,97,15/04/2011,1,5.7,22100,1,,,0
3725,ATM,2,1,8,1,90,06/04/2012,1,4.7,37800,1,,,0
3726,Atomic Blonde,3326,6,4,1,115,28/07/2017,1,6.9,48650,1,,47300,1
3727,Atonement,1400,2,1,1,123,07/12/2007,1,7.8,20800,1,,33900,1
3728,The Attack,55,6,1,1,102,21/06/2013,11,7.1,0,0,,,0
3729,Attack on Titan: Part 1,290,6,4,0,98,30/09/2015,6,5.1,0,0,,,0
3730,Attack on Titan: Part 2,230,6,4,1,87,20/10/2015,6,4.8,0,0,,,0
3731,Attack the Block,66,2,4,1,88,29/07/2011,1,6.6,243700,1,,1000,1
3732,The Attacks of 26/11,51,4,5,0,116,01/03/2013,3,6.8,0,0,,,0
3733,Attenberg,2,6,1,0,95,09/03/2012,22,6.2,0,0,,,0
3734,The Attorney,27,6,1,1,127,07/02/2014,7,7.8,0,0,,,0
3735,By the Sea,142,3,1,1,122,13/11/2015,1,5.2,66450,1,,38800,1
3736,The Bye Bye Man,2220,1,8,1,97,13/01/2017,1,4.3,0,0,,,0
3737,Byzantium,13,2,1,1,118,28/06/2013,1,6.5,30300,1,,17200,1
3738,Moana,3875,1,7,1,107,23/11/2016,1,7.6,108000,1,,,0
3739,The Model,682,6,1,0,105,12/08/2016,1,5.8,0,0,,,0
3740,Moebius,1,6,1,0,89,01/08/2014,30,6.5,0,0,,,0
3741,Mohenjo Daro,246,4,4,1,155,12/08/2016,3,5.9,0,0,,,0
3742,Mojave,26,1,10,1,93,22/01/2016,1,5.2,46000,1,,12.2,1
3743,Mojin - The Lost Legend,27,6,4,0,127,18/12/2015,19,6,0,0,,,0
3744,Moka,18,6,1,1,89,14/06/2017,2,6.3,0,0,,,0
3745,Molly's Game,682,1,6,1,140,25/12/2017,1,6.6,68900,1,,14200,1
3746,The Moment,682,1,10,0,90,06/06/2014,1,5,0,0,,,0
3747,Momentum,682,6,4,0,96,16/10/2015,1,5.5,45566.66667,1,,,0
3748,Momma's Man,9,1,2,1,94,22/08/2008,1,6.1,0,0,,378,1
3749,Mommy,83,5,1,1,139,19/09/2014,2,8.1,0,0,,1800,1
3750,Moms' Night Out,1046,1,2,1,98,09/05/2014,1,5.4,0,0,,10100,1
3751,Money for Nothing: Inside the Federal Reserve,5,1,3,0,104,06/09/2013,1,7.5,35000,1,,,0
3752,Money Monster,3104,1,5,1,98,13/05/2016,1,6.5,62900,1,,21100,1
3753,Moneyball,3018,1,6,1,133,23/09/2011,1,7.6,72233.33333,1,,38800,1
3754,Mongol: The Rise of Genghis Khan,253,6,9,1,126,06/06/2008,57,7.3,0,0,,,0
3755,The Monk,11,6,1,1,101,08/03/2013,2,5.8,0,0,,,0
3756,Monk with a Camera,4,1,3,0,90,21/11/2014,1,6.8,0,0,,,0
3757,Monkey Kingdom,2012,1,3,1,81,17/04/2015,1,7.3,58300,1,,,0
3758,Monkey Up,48,5,2,1,83,22/01/2016,1,4.4,0,0,,,0
3759,Monogamy,5,1,1,0,96,11/03/2011,1,5.1,22400,1,,,0
3760,Monster Beach Party,8,1,2,1,79,10/04/2009,1,7.1,0,0,,,0
3761,A Monster Calls,1523,2,1,1,108,23/12/2016,1,7.5,46500,1,,10000,1
3762,Monster Hunt,45,6,7,1,117,22/01/2016,5,6.2,0,0,,,0
3763,Monster Trucks,3119,1,4,1,104,13/01/2017,1,5.7,0,0,,111400,1
3764,A Monster with a Thousand Heads,5,6,1,0,74,11/05/2016,4,6.5,0,0,,,0
3765,Monsters,25,2,1,1,94,29/10/2010,1,6.4,0,0,,244400,1
3766,Monsters University,4004,1,7,1,104,21/06/2013,1,7.3,63650,1,,268500,1
3767,Monsters: Dark Continent,682,2,1,1,119,17/04/2015,1,4.3,0,0,,,0
3768,Monte Carlo,2473,6,9,1,109,01/07/2011,1,5.8,40000,1,,27900,1
3769,Monumental: In Search of America's National Treasure,27,1,3,1,90,30/03/2012,1,5,0,0,,,0
3770,The Monuments Men,3083,1,1,1,118,07/02/2014,1,6.1,62000,1,,34000,1
3771,Mood Indigo,37,3,2,0,94,18/07/2014,2,6.5,0,0,,13500,1
3772,Moon,252,2,1,1,97,12/06/2009,1,7.9,35100,1,,35700,1
